book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
A German Barber-Surgeon in the Atlantic Slave Trade: The Seventeenth-Century Journal of Johann Peter Oettinger,Johann Peter Oettinger,NaN,ספר דיגיטלי,University of Virginia Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בדצמבר 2020",NaN
An Authenticated History of the Famous Bell Witch,Martin V. Ingram,קריינות: Amanda Stribling,ספר מוקלט,Audiobooks Unleashed,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 21 באוקטובר 2020",7שעות 8דקות
The Ravine,Wendy Lower,קריינות: Suzanne Toren,ספר מוקלט,HarperAudio,2021,היסטוריה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 16 בפברואר 2021",5שעות 50דקות
The Romans in Scotland: The History and Legacy of Ancient Rome’s Northernmost Campaigns,Charles River Editors,קריינות: Daniel Houle,ספר מוקלט,Charles River Editors,2020,היסטוריה,3.4,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בדצמבר 2020",2שעות 27דקות
The Reisläufer: The History and Legacy of the Famous Swiss Mercenaries from the Middle Ages to the Modern Era,Charles River Editors,קריינות: Daniel Houle,ספר מוקלט,Charles River Editors,2020,היסטוריה,3.67,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בדצמבר 2020",1שעות 59דקות
The Start of the Russo-Turkish Wars: The History of the Initial Conflicts Between the Russian Empire and Ottoman Empire,Charles River Editors,קריינות: Daniel Houle,ספר מוקלט,Charles River Editors,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בדצמבר 2020",1שעות 49דקות
The 1811 German Coast Uprising: The History and Legacy of America’s Largest Slave Revolt,Charles River Editors,קריינות: Daniel Houle,ספר מוקלט,Charles River Editors,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בדצמבר 2020",1שעות 24דקות
Anglo-Saxon England Before the Norman Conquest: The History and Legacy of the Anglo-Saxons during the Early Middle Ages,Charles River Editors,קריינות: Colin Fluxman,ספר מוקלט,Charles River Editors,2020,היסטוריה,3.91,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בדצמבר 2020",2שעות 22דקות
In Mission with… Giambattista Tiepolo,Stefano Zuffi,קריינות: Jacopo Calatroni,ספר מוקלט,"Gallerie d’Italia, Skira editore",2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 16 בינואר 2021",21דקות
Slavery in the North: The History and Legacy of American Slaves in the North Before the Civil War,Charles River Editors,קריינות: Daniel Houle,ספר מוקלט,Charles River Editors,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 4 בדצמבר 2020",2שעות 12דקות
In missione con... Giambattista Tiepolo,Stefano Zuffi,קריינות: Dario Sansalone,ספר מוקלט,"Gallerie d’Italia, Skira editore",2020,היסטוריה,2,איטלקית,"תאריך פרסום
ספר מוקלט: 4 בדצמבר 2020",21דקות
Civilizar o exterminar a los bárbaros,Santiago Muñoz Machado,קריינות: Arturo López,ספר מוקלט,Storyside para Planeta,2020,היסטוריה,4.5,ספרדית,"תאריך פרסום
ספר מוקלט: 17 בדצמבר 2020",3שעות 56דקות
Pennsylvania: The Colonial Keystone,Sigmund Stoler,קריינות: Lorne Greene,ספר מוקלט,Explore Rights Management,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",45דקות
The Windrush Scandal: The History of the Modern Controversy and Race Relations in the British Empire,Charles River Editors,קריינות: Colin Fluxman,ספר מוקלט,Charles River Editors,2020,היסטוריה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",1שעות 22דקות
The Founding Fathers And The Birth Of A Nation-State,Thomas Sawyer,קריינות: Brian Richy,ספר מוקלט,PitBull Literary & Publishing Services,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",1שעות 20דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",2שעות 43דקות
Mythology,James Rooks,"קריינות: Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 36דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",5שעות 25דקות
Mythology,James Rooks,"קריינות: Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",4שעות 42דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",5שעות 33דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",7שעות 50דקות
Wings Over Water: The Story of the World's Greatest Air Race and the Birth of the Spitfire,Jonathan Glancey,קריינות: Andrew Cullum,ספר מוקלט,W. F. Howes Ltd,2021,היסטוריה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 16 במרץ 2021",9שעות 55דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 43דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 40דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 54דקות
"Van Der Graaf Generator: Every Album, Every Song",Dan Coffey,NaN,ספר דיגיטלי,Sonicbond Publishing,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 בדצמבר 2020",NaN
Marillion In The 1980s,Nathaniel Webb,NaN,ספר דיגיטלי,Sonicbond Publishing,2020,היסטוריה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 בדצמבר 2020",NaN
Sapphic Crossings: Cross-Dressing Women in Eighteenth-Century British Literature,Ula Lukszo Klein,NaN,ספר דיגיטלי,University of Virginia Press,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 בפברואר 2021",NaN
Mythology,James Rooks,"קריינות: Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 23דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",2שעות 23דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 55דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",2שעות 45דקות
Mythology,James Rooks,"קריינות: Brandon Sukhu, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 43דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Chloe Jacobson",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 48דקות
Mythology,Birker Leif,"קריינות: Christopher Knight, Brandon Sukhu",ספר מוקלט,Efalon Acies,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",1שעות 58דקות
Cartografía cultural del Wallmapu: Elementos para descolonizar el mapa en territorio mapuche,Pablo Mansilla Quiñones,NaN,ספר דיגיטלי,LOM Ediciones,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 19 בנובמבר 2020",NaN
"Saqueo y exterminio de la clase campesina chilena: La Contra Reforma Agraria del régimen civil y militar, 1973-1976",Hugo Villela Guerrero,NaN,ספר דיגיטלי,LOM Ediciones,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 19 בנובמבר 2020",NaN
Missak,Didier Daeninckx,NaN,ספר דיגיטלי,LOM Ediciones,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 19 בנובמבר 2020",NaN
"Guerra por las ideas en América Latina, 1959-1973: Presencia soviética en Cuba y Chile",Rafael Pedemonte,NaN,ספר דיגיטלי,Ediciones Universidad Alberto Hurtado,2020,היסטוריה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
The Sea Inside,Philip Hoare,קריינות: Philip Pope,ספר מוקלט,Fourth Estate,2021,היסטוריה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 29 באפריל 2021",9שעות 23דקות
Events and Personalities in Polish History,Paul Super,NaN,ספר דיגיטלי,Hesperides Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
"Crosby, Stills and Nash: Every Album, Every Song",Andrew Wild,NaN,ספר דיגיטלי,Sonicbond Publishing,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 בדצמבר 2020",NaN
"Iron Maiden On Track: Every Album, Every Song",Steve Pilkington,NaN,ספר דיגיטלי,Sonicbond Publishing,2020,היסטוריה,4.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
The Political Situation,Olive Schreiner,NaN,ספר דיגיטלי,Read & Co. History,2014,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בדצמבר 2014",NaN
The Story of Ireland,Emily Lawless,NaN,ספר דיגיטלי,Read & Co. History,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
From Jerusalem to a Kingdom by the Sea,Adel A. Dajani,NaN,ספר דיגיטלי,Zuleika,2021,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 במרץ 2021",NaN
Cheshire - Its Traditions and History - Including a Record of the Rise and Progress of Freemasonry in this Ancient Province,Alfred Ingham,NaN,ספר דיגיטלי,White Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
"""Der Jäger von Fall"" und ""Der Besondere""",Ludwig Ganghofer,קריינות: div. Darsteller,ספר מוקלט,TeBiTo Text Bild und Ton,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר מוקלט: 29 ביולי 2020",1שעות 45דקות
Brunngasse 11,Karl Münch-Mattessohn,קריינות: Karl Münch-Mattessohn,ספר מוקלט,TeBiTo Text Bild und Ton,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר מוקלט: 28 ביולי 2020",7שעות 13דקות
The Influence of Sea Power upon History,Alfred Thayer Mahan,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Vom Gewissen gejagt,Gitta Frank,"קריינות: Werner Müller, Brigitte März, Claudia Kisslinger, Gitta Frank, Max Rix",ספר מוקלט,TeBiTo Text Bild und Ton,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר מוקלט: 31 ביולי 2020",1שעות 6דקות
The Lusitania's Last Voyage,Jr Charles E. Lauriat,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Geschichten aus einer schadhaften Zeit,Schlierf Werner,קריינות: Schlierf Werner,ספר מוקלט,TeBiTo Text Bild und Ton,2020,היסטוריה,0,גרמנית,"תאריך פרסום
ספר מוקלט: 2 ביוני 2020",3שעות 10דקות
Kinetic Theories of Gravitation,William Bower Taylor,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Germany's High Seas Fleet in the World War,Reinhard Scheer,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
The Stone of the Edmundsbury Monks,Matthew Phipps Shiel,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
United Nations Security Council Resolution 1966,the United Nations,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
U.S. v. Hubbard,the United States Court of Appeals for the District of Columbia Circuit,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
China and the Attack on Canton,Richard Cobden,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
American Volunteer Forces in the War with Spain,US Army Center for Military History,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
The Guns of Bull Run,Joseph Alexander Altsheler,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
The Northern Approach,George Herbert Leigh Mallory,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Pathfinder: Recollections of Those Who Served 1942-1971,Compiled by the Office of NOAA Corps Operations,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Albert J. Beveridge's maiden speech,Albert Jeremiah Beveridge,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
"U.S. v. Croft 124 F.3d 1109 C.A.9 (Or.), 1997",Jr. William C. Canby,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
1997 Special Investigation in Connection with 1996 Federal Election Campaigns,United States Senate Committee,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Treaty of Amritsar,British Government,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
History of the United States,Charles A. Beard,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
Liversidge v Anderson,House of Lords,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
The Women of the American Revolution,Elizabeth F. Ellet,NaN,ספר דיגיטלי,Good Press,2020,היסטוריה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2020",NaN
