book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
My Vampire Lover,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2013,ארוטיקה,3.59,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 בדצמבר 2013",NaN
The Watchers Book One In The Valleys Of The Earth,RR Pearl,קריינות: John York,ספר מוקלט,Randy I Fabricant,2020,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר מוקלט: 4 באוקטובר 2020",7שעות 16דקות
What The Fuq? - Frequently Unanswered Questions About Sex,Dr. Rajan Bhonsle,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Body & Soul),2019,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 בינואר 2019",NaN
Estate di sesso - una serie erotica,Alexandra Södergran,קריינות: Mila Doré,ספר מוקלט,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר מוקלט: 2 בנובמבר 2020",1שעות 12דקות
Confessioni intime di una donna - una serie erotica,Anna Bridgwater,קריינות: Virginia Alba,ספר מוקלט,Lust,2020,ארוטיקה,0,איטלקית,"תאריך פרסום
ספר מוקלט: 2 בנובמבר 2020",6שעות 42דקות
Vieni online - Breve racconto erotico,Elena Lund,קריינות: Michele Mariotti,ספר מוקלט,Lust,2020,ארוטיקה,3,איטלקית,"תאריך פרסום
ספר מוקלט: 2 בנובמבר 2020",28דקות
The Big O,Lyn Cash,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.25,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 במאי 2008",NaN
Beyond Meddling,Barbara Huffert,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 במאי 2008",NaN
Beg Me,Desiree Holt,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.34,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 במאי 2008",NaN
"Dzień, w którym powrócił",Penelope Ward,קריינות: Daria Brudnias-Dudała,ספר מוקלט,Editio,2020,ארוטיקה,4.51,פולנית,"תאריך פרסום
ספר מוקלט: 24 באוקטובר 2020",9שעות 29דקות
The Set Up,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.71,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 ביוני 2008",NaN
Bardzo cicha noc,Emilia Szelest,"קריינות: Andrzej Łomakiewicz, Agnieszka Baranowska",ספר מוקלט בנוסף ספר דיגיטלי,Wydawnictwo Kobiece,2020,ארוטיקה,4.22,פולנית,"תאריך פרסום
ספר מוקלט: 28 באוקטובר 2020
ספר דיגיטלי: 1 בדצמבר 2020",7שעות 50דקות
Nie byłaś grzeczna w tym roku,Anna Langner,"קריינות: Janusz German, Anna Wilk",ספר מוקלט בנוסף ספר דיגיטלי,Wydawnictwo Kobiece,2020,ארוטיקה,4.34,פולנית,"תאריך פרסום
ספר מוקלט: 28 באוקטובר 2020
ספר דיגיטלי: 1 בדצמבר 2020",10שעות 13דקות
Sexier Side of the Hill,Victoria Blisse,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.95,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 ביוני 2008",NaN
Conjuring Cal,Buffi BeCraft,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.6,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 ביוני 2008",NaN
Pandemonium,Alexis Fleming,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 ביוני 2008",NaN
Afternoon Delight,Desiree Holt,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.36,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 ביוני 2008",NaN
Good for Something,Anika Hamilton,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 ביוני 2008",NaN
The Harder they Come,Kaenar Langford,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 ביולי 2008",NaN
Magnolia,Carolina Garcia-Aguilera,קריינות: Sofia Willingham,ספר מוקלט,Tantor Audio,2021,ארוטיקה,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 9 במרץ 2021",11שעות 56דקות
Summer Spice,Desiree Holt,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.12,אנגלית,"תאריך פרסום
ספר דיגיטלי: 14 ביולי 2008",NaN
Beauty on Fire,Tuesday Morrigan,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 14 ביולי 2008",NaN
Summer Bliss,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 ביולי 2008",NaN
Liquid Heat,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 ביולי 2008",NaN
Into the Blue,Ann Cory,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,4.12,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 ביולי 2008",NaN
Ride 'Em Cowboy,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.59,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 ביולי 2008",NaN
Hot Rodeo Night,Sage Burnett,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 באוגוסט 2008",NaN
La persecución de Paul,S.E. Smith,NaN,ספר דיגיטלי,Montana Publishing,2020,ארוטיקה,4.8,ספרדית,"תאריך פרסום
ספר דיגיטלי: 4 בנובמבר 2020",NaN
Red Stone of Passion,Tuesday Morrigan,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.6,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 באוגוסט 2008",NaN
Through the Fire,Aliyah Burke,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.22,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 באוגוסט 2008",NaN
Blue Magic,Ann Cory,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 באוגוסט 2008",NaN
Office Politics,Katie Blu,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 באוגוסט 2008",NaN
Der Opa im Altenheim,Lucy Rush,קריינות: Lucy Rush,ספר מוקלט,Author's Republic,2020,ארוטיקה,1.5,גרמנית,"תאריך פרסום
ספר מוקלט: 3 במאי 2020",12דקות
Der Schüler - Episode 4,Finja Jinski,קריינות: Thore Rathjens,ספר מוקלט,GD Publishing,2020,ארוטיקה,5,גרמנית,"תאריך פרסום
ספר מוקלט: 22 באוקטובר 2020",1שעות 1דקות
Craving For My Boss's Length : Pregnant Lust 3 (Pregnancy Erotica Lactation Erotica Age Gap Erotica),Millie King,קריינות: Sierra Kline,ספר מוקלט,Taboo Ink,2020,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",27דקות
Submissive Dreams,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.83,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 באוגוסט 2008",NaN
Out of the Shadow,Carol Lynne,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,4.04,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 באוגוסט 2008",NaN
A Sexual Spark,Skylar Sinclair,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2008",NaN
Nova. 2: Soki - Erotic noir,Emma Silver,NaN,ספר דיגיטלי,Lust,2020,ארוטיקה,3,פולנית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
Ghost of a Chance,Jude Mason,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.25,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 בספטמבר 2008",NaN
Seducing Damian,Aliyah Burke,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.75,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 בספטמבר 2008",NaN
Personal Trainers,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.42,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בספטמבר 2008",NaN
"Kinksters: 8 Stories of Wild Group Sex, Bisexual Fun and Kinky Pleasures",Giselle Renarde,קריינות: Giselle Renarde,ספר מוקלט,Author's Republic,2020,ארוטיקה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",4שעות 34דקות
Halloween Angel,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 באוקטובר 2008",NaN
Wolfish Dreams,Wendy Stone,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 באוקטובר 2008",NaN
Bad Boy Cowboy,Carol Lynne,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.85,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוקטובר 2008",NaN
Conflict of Emotion,Sage Burnett,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 באוקטובר 2008",NaN
The Magical Bouquet : Couples Threesomes 19 (FFM Threesome BDSM Erotica Lesbian Erotica Bisexual Erotica),Connie Cuckquean,קריינות: Allison OKeefe,ספר מוקלט,Author's Republic,2020,ארוטיקה,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 21 באוקטובר 2020",33דקות
Travel Delight,Victoria Blisse,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוקטובר 2008",NaN
Savage Love,Crissy Smith,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.36,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוקטובר 2008",NaN
Your Treat or Mine,Tuesday Morrigan,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.89,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוקטובר 2008",NaN
Passion of Madeline,Robin Gideon,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.39,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בנובמבר 2008",NaN
Down and Dirty,Desiree Holt,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.56,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בנובמבר 2008",NaN
Light and Shadow,Sascha Illyvich,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בנובמבר 2008",NaN
Flamingofeuer,Laura Lay,NaN,ספר דיגיטלי,Ulrike Helmer Verlag,2019,ארוטיקה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 8 במרץ 2019",NaN
Naughty Boys,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.92,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בנובמבר 2008",NaN
Upon a Midnight Clear,Samara King,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,2.83,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2008",NaN
The Sight - Parts 1 to 3,Carl East,קריינות: Michelle Jones,ספר מוקלט,Carl East,2020,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",2שעות 36דקות
Erotic Futagirl Bundle (Special) XXVII,Carl East,"קריינות: Scarlett Day, Michelle Jones",ספר מוקלט,Carl East,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",13שעות 48דקות
The Sight 3,Carl East,קריינות: Michelle Jones,ספר מוקלט,Carl East,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",38דקות
My Top Ten Erotic Tales,Carl East,"קריינות: Scarlett Day, Michelle Jones, Liam DiCosimo",ספר מוקלט,Carl East,2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",9שעות 40דקות
A Present Christmas,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בדצמבר 2008",NaN
Christmas Miracles,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בדצמבר 2008",NaN
Festive Handbag,Victoria Blisse,NaN,ספר דיגיטלי,Totally Bound Publishing,2008,ארוטיקה,3.33,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 בדצמבר 2008",NaN
Hector's Rules,Nicola Harris,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בינואר 2009",NaN
Winning Molly,Bobbie Russell,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בינואר 2009",NaN
You First,Kim Dare,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.48,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באפריל 2009",NaN
Alice's Awakening – erotic short story,Nicolas Lemarin,קריינות: Lily Ward,ספר מוקלט,Lust,2020,ארוטיקה,2.6,אנגלית,"תאריך פרסום
ספר מוקלט: 9 בנובמבר 2020",33דקות
A Marriage of Convenience,Aliyah Burke,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.25,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באפריל 2009",NaN
In the Arms of a Pilot,Jennah Sharpe,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 במאי 2009",NaN
Treinta y tres monstruos,Lidia Zinóvieva-Annibal,NaN,ספר דיגיטלי,Ediciones Akal,2020,ארוטיקה,3,ספרדית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2020",NaN
All Tied Up,Kaenar Langford,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,1,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 במאי 2009",NaN
His First Time: Beau: A sizzling race car driver romance,Ann Omasta,קריינות: Ann Omasta,ספר מוקלט,More Happily Ever Afters,2020,ארוטיקה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בספטמבר 2020",1שעות 18דקות
FreiWillig - Episode 12: Power,Lilly M. Beck,NaN,ספר דיגיטלי,Berlinable UG (haftungsbeschränkt),2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
Jennifer: A Poetic Lesbian Experience,Sophie Iremonger,NaN,ספר דיגיטלי,Berlinable UG (haftungsbeschränkt),2020,ארוטיקה,3.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
FreiWillig - Folge 12,Lilly M. Beck,NaN,ספר דיגיטלי,Berlinable UG (haftungsbeschränkt),2020,ארוטיקה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
The Game: A Tale of a BDSM First,Laura Walker,NaN,ספר דיגיטלי,Berlinable UG (haftungsbeschränkt),2020,ארוטיקה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
"Too Far Gone - A Sweltering Summer of Sexual Excess (Girls, Glitter and Group Sex)",Ida J,NaN,ספר דיגיטלי,Berlinable UG (haftungsbeschränkt),2020,ארוטיקה,1,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
The Officer and the Gentleman,J.P. Bowie,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בינואר 2009",NaN
The Edge of Morning,Desiree Holt,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.37,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בינואר 2009",NaN
Last Man on Earth,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,4.4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בינואר 2009",NaN
Secret Surprise,Victoria Blisse,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בפברואר 2009",NaN
Secret Admirer,Ashley Ladd,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.94,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בפברואר 2009",NaN
Secret Service,Kim Dare,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.77,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בפברואר 2009",NaN
Seduced by the Neighbour,Crissy Smith,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.56,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 במרץ 2009",NaN
Sleeping with the Enemy's Daughter,Nadia Aidan,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.35,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 במרץ 2009",NaN
The Master's Prize,Maggie Nash,NaN,ספר דיגיטלי,Totally Bound Publishing,2009,ארוטיקה,3.54,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 במרץ 2009",NaN
