book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Emilio y Octubre,David Uclés,NaN,ספר דיגיטלי,Dos Bigotes,2020,פרוזה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 21 בספטמבר 2020",NaN
El asedio de Troya,Theodor Kallifatides,קריינות: Fernando Barber,ספר מוקלט,Storyside,2020,פרוזה,4.21,ספרדית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",5שעות 48דקות
El jardín de los enigmas,Antonio Garrido,קריינות: Pablo Ibáñez,ספר מוקלט,Storyside para Planeta,2020,פרוזה,4.02,ספרדית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",12שעות 34דקות
Why Birds Sing,Nina Berkhout,NaN,ספר דיגיטלי,ECW Press,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 באוקטובר 2020",NaN
Poso Wells,María Gabriela Alemán Salvador,קריינות: Henry Martínez,ספר מוקלט,Storyside,2020,פרוזה,4,ספרדית,"תאריך פרסום
ספר מוקלט: 12 באוקטובר 2020",3שעות 45דקות
Die kleine Hand,Susan Hill,NaN,ספר דיגיטלי,Kampa Verlag,2019,פרוזה,5,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2019",NaN
Schweizer Tobak,Albert T. Fischer,NaN,ספר דיגיטלי,Münster Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2020",NaN
Wettergeschichten,Ulrich Wickert,NaN,ספר דיגיטלי,Kampa Verlag,2019,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2019",NaN
Die Seeweite,Albert T. Fischer,NaN,ספר דיגיטלי,Münster Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2020",NaN
Diesseits der Blüemlisalp,Albert T. Fischer,NaN,ספר דיגיטלי,Münster Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2020",NaN
Masaryk,Adolf Jens Koemeda,NaN,ספר דיגיטלי,Münster Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באפריל 2020",NaN
Kehrtwende,Peter Kron,NaN,ספר דיגיטלי,Münster Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 30 במאי 2020",NaN
Die Jakobsbücher,Olga Tokarczuk,NaN,ספר דיגיטלי,Kampa Verlag,2019,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2019",NaN
Grenzgänger,Peter C. Burens,NaN,ספר דיגיטלי,Münster Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באפריל 2020",NaN
Final Ride For Justice,Jesse Storm,קריינות: John McLain,ספר מוקלט,Tantor Audio,2021,פרוזה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 26 בינואר 2021",6שעות 21דקות
Herr Wunderwelt,Jörg Rehmann,NaN,ספר דיגיטלי,Kommode Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2020",NaN
Otoño: Cuarteto estacional I,Ali Smith,NaN,ספר דיגיטלי,Nórdica Libros,2020,פרוזה,3,ספרדית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2020",NaN
After the Rising & Before the Fall: Century Edition,Orna Ross,NaN,ספר דיגיטלי,PublishDrive,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בספטמבר 2020",NaN
"After the Rising: Centenary Edition (A Sweeping Saga of Love, Loss and Redemption)",Orna Ross,NaN,ספר דיגיטלי,PublishDrive,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בספטמבר 2020",NaN
Before The Fall: Centenary Edition,Orna Ross,NaN,ספר דיגיטלי,PublishDrive,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בספטמבר 2020",NaN
Cisza między dźwiękami,Karolina Wilczyńska,קריינות: Sylwia Nowiczewska,ספר מוקלט,Storyside,2021,פרוזה,4.65,פולנית,"תאריך פרסום
ספר מוקלט: 20 במאי 2021",10שעות 15דקות
Dom pełen słońca,Karolina Wilczyńska,קריינות: Sylwia Nowiczewska,ספר מוקלט,Storyside,2021,פרוזה,4.63,פולנית,"תאריך פרסום
ספר מוקלט: 25 בפברואר 2021",9שעות 32דקות
Serce z bibuły,Karolina Wilczyńska,קריינות: Sylwia Nowiczewska,ספר מוקלט,Storyside,2020,פרוזה,4.69,פולנית,"תאריך פרסום
ספר מוקלט: 29 בדצמבר 2020",9שעות 21דקות
The Paris Girl,Natalie Meg Evans,קריינות: Anna Bentinck,ספר מוקלט,Oakhill,2020,פרוזה,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוקטובר 2020",14שעות 25דקות
W obiektywie wspomnień,Karolina Wilczyńska,קריינות: Sylwia Nowiczewska,ספר מוקלט,Storyside,2021,פרוזה,4.64,פולנית,"תאריך פרסום
ספר מוקלט: 12 באפריל 2021",8שעות 27דקות
Splecione letnie sny,Karolina Wilczyńska,קריינות: Sylwia Nowiczewska,ספר מוקלט,Storyside,2021,פרוזה,4.65,פולנית,"תאריך פרסום
ספר מוקלט: 20 ביוני 2021",9שעות 3דקות
El código del garbanzo,Natalia Gómez del Pozuelo,NaN,ספר דיגיטלי,Editorial Bubok Publishing,2020,פרוזה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2020",NaN
Nella balena,Alessandro Barbaglia,קריינות: Alessandro Barbaglia,ספר מוקלט,Mondadori,2020,פרוזה,4.4,איטלקית,"תאריך פרסום
ספר מוקלט: 7 באוקטובר 2020",6שעות 10דקות
Insieme a te,Sylvia Day,קריינות: Elisa Giorgio,ספר מוקלט,Mondadori,2020,פרוזה,4.2,איטלקית,"תאריך פרסום
ספר מוקלט: 7 באוקטובר 2020",12שעות 35דקות
The Penrose Treasure,Janet Tanner,קריינות: Katherine Press,ספר מוקלט,Story Sound,2020,פרוזה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוקטובר 2020",8שעות 36דקות
Es war einmal in Italien,Luca Di Fulvio,קריינות: Philipp Schepmann,ספר מוקלט,Lübbe Audio,2020,פרוזה,4,גרמנית,"תאריך פרסום
ספר מוקלט: 12 באוקטובר 2020",10שעות 35דקות
Введите обвиняемых,Хилари Мантел,קריינות: Павел Конышев,ספר מוקלט בנוסף ספר דיגיטלי,Иностранка,2020,פרוזה,4.69,רוסית,"תאריך פרסום
ספר מוקלט: 6 באוקטובר 2020
ספר דיגיטלי: 20 באוקטובר 2020",18שעות
When It All Falls Down,Dijorn Moss,קריינות: J.D. Jackson,ספר מוקלט,"Recorded Books, Inc.",2013,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בנובמבר 2013",7שעות 16דקות
Without Faith,Leslie J. Sherrod,קריינות: Patricia R. Floyd,ספר מוקלט,"Recorded Books, Inc.",2014,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 24 בינואר 2014",9שעות 49דקות
Anointed,Patricia Haley,קריינות: Kevin R. Free,ספר מוקלט,"Recorded Books, Inc.",2012,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2012",7שעות 42דקות
Winter Kill,J.A. Johnstone,קריינות: George Guidall,ספר מוקלט,"Recorded Books, Inc.",2011,פרוזה,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 8 באפריל 2011",6שעות 51דקות
Beyond the Black Stump,Nevil Shute,קריינות: Davina Porter,ספר מוקלט,"Recorded Books, Inc.",2011,פרוזה,3.93,אנגלית,"תאריך פרסום
ספר מוקלט: 6 במאי 2011",9שעות 24דקות
Las mujeres de la orquesta roja,Jennifer Chiaverini,NaN,ספר דיגיטלי,HarperCollins Ibérica S.A.,2021,פרוזה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 20 בינואר 2021",NaN
Dat muss aber unter uns bleiben!,Usch Hollmann,NaN,ספר דיגיטלי,Solibro Verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 2 באפריל 2020",NaN
Nosotros en la luna,Alice Kellen,"קריינות: Mireia Maymí i Josa, Sergi Mani, Irene Miras Guillén",ספר מוקלט,Planeta Audio,2020,פרוזה,4.19,ספרדית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",14שעות 10דקות
Las enviadas del final,Eduardo Álvarez Tuñón,NaN,ספר דיגיטלי,Libros del Zorzal,2020,פרוזה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2020",NaN
El desencuentro,Eduardo Álvarez Tuñón,NaN,ספר דיגיטלי,Libros del Zorzal,2020,פרוזה,4,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2020",NaN
40 days and nights,Iren Rinmad,NaN,ספר דיגיטלי,Visto förlag,2020,פרוזה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 באוקטובר 2020",NaN
A Life for Barabbas,Stan Escott,NaN,ספר דיגיטלי,TouchPoint Faith,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 באוקטובר 2020",NaN
Peces y dragones,Undiné Radzevičiūtė,NaN,ספר דיגיטלי,Fulgencio Pimentel,2020,פרוזה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 30 באפריל 2020",NaN
Unfettered Journey,Gary F. Bengier,קריינות: Dryw McArthur,ספר מוקלט,Chiliagon Press,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוגוסט 2020",16שעות 20דקות
Herz aus Stein,Sabine Ebert,קריינות: Gabriele Blum,ספר מוקלט,Argon Verlag,2020,פרוזה,4.2,גרמנית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",13שעות 57דקות
LENGUA OCULTA Doris y Gabriela,Rafael Rubio,קריינות: Yazmin Venegas,ספר מוקלט,The Bilingual Experience,2020,פרוזה,0,ספרדית,"תאריך פרסום
ספר מוקלט: 23 בספטמבר 2020",58דקות
Winter der Hoffnung,Peter Prange,קריינות: Frank Arnold,ספר מוקלט,Argon Verlag GmbH,2020,פרוזה,4.03,גרמנית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",8שעות 24דקות
EL COCODRILO,Fiódor Dostoyevski,קריינות: Jordi Bilbatua,ספר מוקלט,The Bilingual Experience,2020,פרוזה,4,ספרדית,"תאריך פרסום
ספר מוקלט: 23 בספטמבר 2020",1שעות 28דקות
Allerletzter Aufruf Tegel!,Evelyn Csabai,NaN,ספר דיגיטלי,be.bra verlag,2020,פרוזה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 12 באוקטובר 2020",NaN
All That Lingers,Irene Wittig,קריינות: Penelope Graham,ספר מוקלט,Irene Wittig,2020,פרוזה,4.29,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוקטובר 2020",11שעות 9דקות
Don't Judge the Day by the Dawn,Erica Louise Dretzka,קריינות: Erica Louise Dretzka,ספר מוקלט,Christian Faith Publishing,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בספטמבר 2020",12שעות 15דקות
EUROPE CONNECTION,Alexandra Badea,קריינות: Marco Cavalcoli,ספר מוקלט,Fabulamundi Playwriting Europe,2020,פרוזה,3,איטלקית,"תאריך פרסום
ספר מוקלט: 19 בספטמבר 2020",59דקות
Along the Watchtower,David Litwack,קריינות: Jon Noto,ספר מוקלט,Evolved Publishing LLC,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בספטמבר 2020",9שעות 35דקות
The Whispering Trees,Abubakar Adam Ibrahim,"קריינות: Bash Amuneni, Adanna Oji",ספר מוקלט,"Recorded Books, Inc.",2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 באוקטובר 2020",4שעות 38דקות
In The East: The Long Dream Road,Maria Pia Oelker,קריינות: Ian A. Miller,ספר מוקלט,Tektime,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 2 באוקטובר 2020",8שעות 30דקות
Blue Bear Woman,Virginia Pesempaeo Bordeleau,קריינות: Tai Amy Grauman,ספר מוקלט,Inanna Publications,2020,פרוזה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",4שעות 45דקות
Noise: A Novel,Russell Smith,קריינות: Russell Smith,ספר מוקלט,Bespeak Audio Editions,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",9שעות
The Three Pleasures,Terry Watada,קריינות: Yuta Takenaka,ספר מוקלט,ECW Press,2020,פרוזה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",9שעות 54דקות
Smoke of the .45,Harry Sinclair Drago,NaN,ספר דיגיטלי,Wildside Press,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בספטמבר 2020",NaN
A Time To Kill,Talmage Powell,NaN,ספר דיגיטלי,Wildside Press,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
The Belt of Seven Totems,Kirk Munroe,NaN,ספר דיגיטלי,Wildside Press,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 באוקטובר 2020",NaN
Opus Magnum I: Adventures in Mystical Humour,Abu Kasem,קריינות: Abu Kasem,ספר מוקלט,Magnitude Publishing,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בספטמבר 2020",3שעות 56דקות
Improbable Connections,Ron W Germaine,קריינות: Rich Germaine,ספר מוקלט,"Germaine Publishing, Copyright 2020 by Ron W Germaine",2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 17 בספטמבר 2020",5שעות 37דקות
American Antigone,Matthew Archbold,NaN,ספר דיגיטלי,Resource Publications,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 בספטמבר 2020",NaN
Prophets in the Sky,Alexander Patterson,NaN,ספר דיגיטלי,Resource Publications,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 בספטמבר 2020",NaN
A Partial Sun,Lawrence Reid Bechtel,קריינות: Lawrence Reid Bechtel,ספר מוקלט,Boutique of Quality Books Publishing,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",12שעות 8דקות
The Children's Train,Jana Zinser,קריינות: Renee Dodd,ספר מוקלט,Boutique of Quality Books Publishing,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",9שעות 37דקות
Cattle Trails,K. R. Woods,קריינות: K. R. Woods,ספר מוקלט,Ashby Navis & Tennyson Media Publisher,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",1שעות 17דקות
The Captain Blood Trilogy,Rafael Sabatini,NaN,ספר דיגיטלי,e-artnow,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 באוקטובר 2020",NaN
Saki : The Complete Novels And Short Stories,Hector Hugh Munro,NaN,ספר דיגיטלי,The griffin classics,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 באוקטובר 2020",NaN
Córka piekarza,Sarah McCoy,קריינות: Oskar Hamerski,ספר מוקלט,Świat Książki,2020,פרוזה,4.52,פולנית,"תאריך פרסום
ספר מוקלט: 30 בספטמבר 2020",12שעות 55דקות
Zwilczona,Adrianna Trzepiota,קריינות: Magdalena Emilianowicz,ספר מוקלט,Świat Książki,2020,פרוזה,3.78,פולנית,"תאריך פרסום
ספר מוקלט: 30 בספטמבר 2020",11שעות 5דקות
The Ambulance Girl,Tania Crosse,קריינות: Emma Powell,ספר מוקלט,W. F. Howes Ltd,2020,פרוזה,3.6,אנגלית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7שעות 28דקות
Body Surfing,Anita Shreve,קריינות: Laurence Bouvard,ספר מוקלט,W. F. Howes Ltd,2010,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוגוסט 2010",8שעות 34דקות
Testimony,Anita Shreve,קריינות: Laurence Bouvard,ספר מוקלט,W. F. Howes Ltd,2010,פרוזה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוקטובר 2010",9שעות 4דקות
Dolça introducció al caos,Marta Orriols,NaN,ספר דיגיטלי,Edicions del Periscopi,2020,פרוזה,4.5,ספרדית,"תאריך פרסום
ספר דיגיטלי: 5 באוקטובר 2020",NaN
Qubit's Incubator,Charley Brindley,NaN,ספר דיגיטלי,Tektime,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 באוקטובר 2020",NaN
Invisible People for Hire,Louis Pickett,NaN,ספר דיגיטלי,D.M. Chadwick,2020,פרוזה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 באוקטובר 2020",NaN
Listy pełne marzeń,Magdalena Witkiewicz,קריינות: Olga Bończyk,ספר מוקלט,Filia / Storyside,2020,פרוזה,4.38,פולנית,"תאריך פרסום
ספר מוקלט: 20 בנובמבר 2020",8שעות 15דקות
A Whole Life,Robert Seethaler,קריינות: Sam Peter Jackson,ספר מוקלט,Picador,2021,פרוזה,4.17,אנגלית,"תאריך פרסום
ספר מוקלט: 18 במרץ 2021",3שעות 15דקות
A Dog's Perfect Christmas,W. Bruce Cameron,קריינות: Ann Marie Lee,ספר מוקלט,Macmillan Digital Audio,2020,פרוזה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2020",7שעות 32דקות
The Promise,Lucy Diamond,קריינות: Catrin Stewart,ספר מוקלט,Pan Macmillan,2021,פרוזה,3.99,אנגלית,"תאריך פרסום
ספר מוקלט: 18 בפברואר 2021",12שעות 54דקות
Brood,Jackie Polzin,קריינות: Rebecca Lowman,ספר מוקלט,Picador,2021,פרוזה,3.56,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באפריל 2021",4שעות 50דקות
